number,value,datetime_start,datetime_complete,duration,params_half_life_days,params_l2_lambda,params_threshold,state,r2
82,-0.05583934902960075,2026-06-09 16:39:45.351065,2026-06-09 16:39:45.376329,0 days 00:00:00.025264,135.0311049720404,7.91223704314354,17,COMPLETE,0.05583934902960075
83,-0.055920175325341326,2026-06-09 16:39:45.376373,2026-06-09 16:39:45.401469,0 days 00:00:00.025096,143.50610812299618,8.611685954145397,19,COMPLETE,0.055920175325341326
84,-0.05583892521773248,2026-06-09 16:39:45.401539,2026-06-09 16:39:45.428628,0 days 00:00:00.027089,124.53695328578904,8.968485254410906,19,COMPLETE,0.05583892521773248
85,-0.055845272229500864,2026-06-09 16:39:45.428682,2026-06-09 16:39:45.455508,0 days 00:00:00.026826,125.15878672252352,9.021390308822099,20,COMPLETE,0.055845272229500864
86,-0.055742225252803035,2026-06-09 16:39:45.455558,2026-06-09 16:39:45.481255,0 days 00:00:00.025697,118.21229638278345,9.649854502743485,20,COMPLETE,0.055742225252803035
87,-0.05419394775200026,2026-06-09 16:39:45.481301,2026-06-09 16:39:45.507338,0 days 00:00:00.026037,75.4583656712031,8.923190760882715,19,COMPLETE,0.05419394775200026
88,-0.05495214285017058,2026-06-09 16:39:45.507383,2026-06-09 16:39:45.532953,0 days 00:00:00.025570,95.52291479699936,6.468219820985723,19,COMPLETE,0.05495214285017058
89,-0.054803783359745006,2026-06-09 16:39:45.532998,2026-06-09 16:39:45.558900,0 days 00:00:00.025902,138.32014588331262,4.883158241390327,20,COMPLETE,0.054803783359745006
90,-0.05482762822454512,2026-06-09 16:39:45.558943,2026-06-09 16:39:45.584651,0 days 00:00:00.025708,105.23188919676387,5.421586908859547,18,COMPLETE,0.05482762822454512
91,-0.0557816282797462,2026-06-09 16:39:45.584696,2026-06-09 16:39:45.610230,0 days 00:00:00.025534,125.40162843163772,7.861908591409185,19,COMPLETE,0.0557816282797462
92,-0.0558386149748441,2026-06-09 16:39:45.610275,2026-06-09 16:39:45.636252,0 days 00:00:00.025977,150.9354002617257,7.886916322230128,20,COMPLETE,0.0558386149748441
93,-0.05593702863380634,2026-06-09 16:39:45.636298,2026-06-09 16:39:45.662451,0 days 00:00:00.026153,147.4209532335844,8.893981383538753,20,COMPLETE,0.05593702863380634
94,-0.055944133418867836,2026-06-09 16:39:45.662523,2026-06-09 16:39:45.689659,0 days 00:00:00.027136,154.69320780899508,9.911366082975157,20,COMPLETE,0.055944133418867836
95,-0.05594630276968915,2026-06-09 16:39:45.689731,2026-06-09 16:39:45.716670,0 days 00:00:00.026939,152.89051573670062,9.854377784225028,20,COMPLETE,0.05594630276968915
96,-0.05591964144436257,2026-06-09 16:39:45.716743,2026-06-09 16:39:45.743919,0 days 00:00:00.027176,139.22936304585963,9.926926698557557,19,COMPLETE,0.05591964144436257
97,-0.05590546790794848,2026-06-09 16:39:45.743968,2026-06-09 16:39:45.770306,0 days 00:00:00.026338,134.214921717958,9.6404987438477,20,COMPLETE,0.05590546790794848
98,-0.05567972694510992,2026-06-09 16:39:45.770353,2026-06-09 16:39:45.796082,0 days 00:00:00.025729,114.09211367480857,9.546547061064985,20,COMPLETE,0.05567972694510992
99,-0.05593709754681353,2026-06-09 16:39:45.796129,2026-06-09 16:39:45.821610,0 days 00:00:00.025481,160.10908606531783,9.893755475221113,19,COMPLETE,0.05593709754681353
