match_id,date,tournament,tournament_tier,hunter_player,survivor1_player,survivor2_player,survivor3_player,survivor4_player,map_name,n_escaped,hunter_wins,source_file,source_row
186,2020-07-19,IVL_2020_summer_regular,IVL,dongx,maozi,f,lpz,xmm,"军工厂",0,1,IVL_COA_2020-2024.json,40
187,2020-07-24,IVL_2020_summer_regular,IVL,ken,zyj,ww,xm,9j,"军工厂",1,1,IVL_COA_2020-2024.json,41
188,2020-07-24,IVL_2020_summer_regular,IVL,dongx,shy,long,iron,ak,"军工厂",2,,IVL_COA_2020-2024.json,41
189,2020-07-24,IVL_2020_summer_regular,IVL,ken,zyj,ww,22,9j,"里奥的回忆",0,1,IVL_COA_2020-2024.json,41
190,2020-07-24,IVL_2020_summer_regular,IVL,dongx,mk,long,iron,ak,"里奥的回忆",1,1,IVL_COA_2020-2024.json,41
191,2020-07-24,IVL_2020_summer_regular,IVL,d,yjj,billy,tea,sxy,"军工厂",3,0,IVL_COA_2020-2024.json,42
192,2020-07-24,IVL_2020_summer_regular,IVL,afu,blue,add,tang,huiyi,"军工厂",2,,IVL_COA_2020-2024.json,42
193,2020-07-24,IVL_2020_summer_regular,IVL,afu,blue,add,tang,huiyi,"军工厂",2,,IVL_COA_2020-2024.json,42
194,2020-07-24,IVL_2020_summer_regular,IVL,d,yjj,billy,tea,sxy,"军工厂",2,,IVL_COA_2020-2024.json,42
195,2020-07-24,IVL_2020_summer_regular,IVL,afu,blue,add,tang,huiyi,"红教堂",3,0,IVL_COA_2020-2024.json,42
196,2020-07-24,IVL_2020_summer_regular,IVL,d,yjj,billy,tea,sxy,"红教堂",3,0,IVL_COA_2020-2024.json,42
197,2020-07-25,IVL_2020_summer_regular,IVL,ppx,zzai,445,kucao,zb,"圣心医院",2,,IVL_COA_2020-2024.json,43
198,2020-07-25,IVL_2020_summer_regular,IVL,ppxia,maozi,f,lpz,xmm,"圣心医院",4,0,IVL_COA_2020-2024.json,43
199,2020-07-25,IVL_2020_summer_regular,IVL,xawm,maozi,f,lpz,mkk,"军工厂",1,1,IVL_COA_2020-2024.json,43
200,2020-07-25,IVL_2020_summer_regular,IVL,ppx,zzai,445,kucao,zb,"军工厂",0,1,IVL_COA_2020-2024.json,43
201,2020-07-25,IVL_2020_summer_regular,IVL,kuaji,weirdo,qingc,xiaod,jiu,"永眠镇",2,,IVL_COA_2020-2024.json,44
202,2020-07-25,IVL_2020_summer_regular,IVL,xc,bbe,youzi,xiaoci,bobo,"永眠镇",2,,IVL_COA_2020-2024.json,44
203,2020-07-25,IVL_2020_summer_regular,IVL,xc,bbe,youzi,xiaoci,bobo,"军工厂",2,,IVL_COA_2020-2024.json,44
204,2020-07-25,IVL_2020_summer_regular,IVL,yan,weirdo,qingc,xiaod,jiu,"军工厂",2,,IVL_COA_2020-2024.json,44
205,2020-07-25,IVL_2020_summer_regular,IVL,xc,bbe,youzi,xiaoci,bobo,"军工厂",2,,IVL_COA_2020-2024.json,44
206,2020-07-25,IVL_2020_summer_regular,IVL,yan,weirdo,qingc,xiaod,jiu,"军工厂",1,1,IVL_COA_2020-2024.json,44
207,2020-07-25,IVL_2020_summer_regular,IVL,jiu9,ruoan,fox,zibi,sans,"军工厂",2,,IVL_COA_2020-2024.json,45
208,2020-07-25,IVL_2020_summer_regular,IVL,yue,lion,wy,487,jelly,"军工厂",4,0,IVL_COA_2020-2024.json,45
209,2020-07-25,IVL_2020_summer_regular,IVL,yue,lion,wy,487,jelly,"月亮河公园",3,0,IVL_COA_2020-2024.json,45
210,2020-07-25,IVL_2020_summer_regular,IVL,jue,ruoan,fox,zibi,sans,"月亮河公园",3,0,IVL_COA_2020-2024.json,45
211,2020-07-25,IVL_2020_summer_regular,IVL,jue,ruoan,fox,zibi,sans,"圣心医院",3,0,IVL_COA_2020-2024.json,45
212,2020-07-25,IVL_2020_summer_regular,IVL,yue,lion,wy,487,jelly,"圣心医院",2,,IVL_COA_2020-2024.json,45
213,2020-07-26,IVL_2020_summer_regular,IVL,sese,zzai,445,kucao,zb,"军工厂",1,1,IVL_COA_2020-2024.json,46
214,2020-07-26,IVL_2020_summer_regular,IVL,xawm,blue,add,tang,huiyi,"军工厂",2,,IVL_COA_2020-2024.json,46
215,2020-07-26,IVL_2020_summer_regular,IVL,xawm,blue,add,tang,huiyi,"红教堂",2,,IVL_COA_2020-2024.json,46
216,2020-07-26,IVL_2020_summer_regular,IVL,sese,zzai,445,kucao,zb,"红教堂",2,,IVL_COA_2020-2024.json,46
217,2020-07-26,IVL_2020_summer_regular,IVL,d,zzai,445,kucao,zb,"湖景村",3,0,IVL_COA_2020-2024.json,46
218,2020-07-26,IVL_2020_summer_regular,IVL,ppxia,blue,add,tang,huiyi,"湖景村",3,0,IVL_COA_2020-2024.json,46
219,2020-07-26,IVL_2020_summer_regular,IVL,afu,maozi,f,lpz,xmm,"圣心医院",3,0,IVL_COA_2020-2024.json,47
220,2020-07-26,IVL_2020_summer_regular,IVL,ppx,yjj,billy,tea,sxy,"圣心医院",0,1,IVL_COA_2020-2024.json,47
221,2020-07-26,IVL_2020_summer_regular,IVL,ppx,yjj,billy,tea,sxy,"军工厂",2,,IVL_COA_2020-2024.json,47
222,2020-07-26,IVL_2020_summer_regular,IVL,afu,maozi,f,lpz,xmm,"军工厂",0,1,IVL_COA_2020-2024.json,47
223,2020-07-26,IVL_2020_summer_regular,IVL,afu,maozi,f,lpz,xmm,"红教堂",2,,IVL_COA_2020-2024.json,47
224,2020-07-26,IVL_2020_summer_regular,IVL,ppx,yjj,billy,tea,sxy,"红教堂",2,,IVL_COA_2020-2024.json,47
225,2020-07-26,IVL_2020_summer_regular,IVL,jue,weirdo,qingc,xiaod,jiu,"军工厂",3,0,IVL_COA_2020-2024.json,48
226,2020-07-26,IVL_2020_summer_regular,IVL,xc,lion,wy,487,jelly,"军工厂",0,1,IVL_COA_2020-2024.json,48
227,2020-07-26,IVL_2020_summer_regular,IVL,jue,haiya,qingc,xiaod,jiu,"圣心医院",3,0,IVL_COA_2020-2024.json,48
228,2020-07-26,IVL_2020_summer_regular,IVL,xc,lion,wy,487,jelly,"圣心医院",2,,IVL_COA_2020-2024.json,48
229,2020-07-31,IVL_2020_summer_regular,IVL,dongx,zzai,445,kucao,zb,"红教堂",0,1,IVL_COA_2020-2024.json,49
230,2020-07-31,IVL_2020_summer_regular,IVL,xawm,zyj,ww,xm,9j,"红教堂",2,,IVL_COA_2020-2024.json,49
231,2020-07-31,IVL_2020_summer_regular,IVL,dongx,zzai,445,kucao,zb,"永眠镇",0,1,IVL_COA_2020-2024.json,49
232,2020-07-31,IVL_2020_summer_regular,IVL,xawm,zyj,ww,xm,"xc(仙茶)","永眠镇",0,1,IVL_COA_2020-2024.json,49
233,2020-07-31,IVL_2020_summer_regular,IVL,ppxia,zyj,ww,xm,"xc(仙茶)","军工厂",2,,IVL_COA_2020-2024.json,49
234,2020-07-31,IVL_2020_summer_regular,IVL,dongx,zzai,445,kucao,zb,"军工厂",2,,IVL_COA_2020-2024.json,49
235,2020-07-31,IVL_2020_summer_regular,IVL,xc,blue,add,tang,huiyi,"军工厂",0,1,IVL_COA_2020-2024.json,50
236,2020-07-31,IVL_2020_summer_regular,IVL,sese,weirdo,qingc,xiaod,jiu,"军工厂",2,,IVL_COA_2020-2024.json,50
237,2020-07-31,IVL_2020_summer_regular,IVL,sese,haiya,qingc,xiaod,jiu,"军工厂",1,1,IVL_COA_2020-2024.json,50
238,2020-07-31,IVL_2020_summer_regular,IVL,xc,blue,add,tang,huiyi,"军工厂",2,,IVL_COA_2020-2024.json,50
239,2020-07-31,IVL_2020_summer_regular,IVL,sese,weirdo,qingc,xiaod,jiu,"圣心医院",2,,IVL_COA_2020-2024.json,50
240,2020-07-31,IVL_2020_summer_regular,IVL,xc,blue,add,tang,huiyi,"圣心医院",0,1,IVL_COA_2020-2024.json,50
241,2020-08-01,IVL_2020_summer_regular,IVL,ymm,bbe,youzi,xiaoci,bobo,"永眠镇",1,1,IVL_COA_2020-2024.json,51
242,2020-08-01,IVL_2020_summer_regular,IVL,kuaji,iron,long,mk,ak,"永眠镇",0,1,IVL_COA_2020-2024.json,51
243,2020-08-01,IVL_2020_summer_regular,IVL,yan,iron,long,mk,ak,"军工厂",3,0,IVL_COA_2020-2024.json,51
244,2020-08-01,IVL_2020_summer_regular,IVL,ken,bbe,youzi,xiaoci,bobo,"军工厂",1,1,IVL_COA_2020-2024.json,51
245,2020-08-01,IVL_2020_summer_regular,IVL,yan,iron,long,mk,ak,"军工厂",3,0,IVL_COA_2020-2024.json,51
246,2020-08-01,IVL_2020_summer_regular,IVL,ymm,bbe,youzi,xiaoci,bobo,"军工厂",3,0,IVL_COA_2020-2024.json,51
247,2020-08-01,IVL_2020_summer_regular,IVL,afu,maozi,f,lpz,xmm,"永眠镇",0,1,IVL_COA_2020-2024.json,52
248,2020-08-01,IVL_2020_summer_regular,IVL,ppx,yjj,billy,tea,sxy,"永眠镇",3,0,IVL_COA_2020-2024.json,52
249,2020-08-01,IVL_2020_summer_regular,IVL,afu,maozi,f,lpz,xmm,"湖景村",2,,IVL_COA_2020-2024.json,52
250,2020-08-01,IVL_2020_summer_regular,IVL,ppx,yjj,billy,tea,sxy,"湖景村",0,1,IVL_COA_2020-2024.json,52
251,2020-08-01,IVL_2020_summer_regular,IVL,ppx,yjj,billy,tea,sxy,"红教堂",2,,IVL_COA_2020-2024.json,52
252,2020-08-01,IVL_2020_summer_regular,IVL,afu,maozi,f,lpz,xmm,"红教堂",2,,IVL_COA_2020-2024.json,52
253,2020-08-01,IVL_2020_summer_regular,IVL,jue,weirdo,qingc,xiaod,jiu,"红教堂",2,,IVL_COA_2020-2024.json,53
254,2020-08-01,IVL_2020_summer_regular,IVL,xc,lion,wy,487,jelly,"红教堂",2,,IVL_COA_2020-2024.json,53
255,2020-08-01,IVL_2020_summer_regular,IVL,jue,weirdo,qingc,xiaod,jiu,"军工厂",4,0,IVL_COA_2020-2024.json,53
256,2020-08-01,IVL_2020_summer_regular,IVL,xc,lion,wy,487,jelly,"军工厂",2,,IVL_COA_2020-2024.json,53
257,2020-08-01,IVL_2020_summer_regular,IVL,jue,haiya,qingc,xiaod,jiu,"月亮河公园",1,1,IVL_COA_2020-2024.json,53
258,2020-08-01,IVL_2020_summer_regular,IVL,xc,lion,wy,487,jelly,"月亮河公园",3,0,IVL_COA_2020-2024.json,53
259,2020-08-02,IVL_2020_summer_regular,IVL,sese,zzai,445,kucao,zb,"红教堂",0,1,IVL_COA_2020-2024.json,54
260,2020-08-02,IVL_2020_summer_regular,IVL,xawm,blue,add,tang,huiyi,"红教堂",2,,IVL_COA_2020-2024.json,54
261,2020-08-02,IVL_2020_summer_regular,IVL,sese,zzai,445,kucao,zb,"军工厂",3,0,IVL_COA_2020-2024.json,54
262,2020-08-02,IVL_2020_summer_regular,IVL,xawm,blue,add,tang,huiyi,"军工厂",2,,IVL_COA_2020-2024.json,54
263,2020-08-02,IVL_2020_summer_regular,IVL,d,zzai,445,kucao,zb,"军工厂",3,0,IVL_COA_2020-2024.json,54
264,2020-08-02,IVL_2020_summer_regular,IVL,ppxia,blue,add,tang,huiyi,"军工厂",0,1,IVL_COA_2020-2024.json,54
265,2020-08-02,IVL_2020_summer_regular,IVL,ken,ruoan,fox,zibi,sans,"军工厂",2,,IVL_COA_2020-2024.json,55
266,2020-08-02,IVL_2020_summer_regular,IVL,yue,iron,long,mk,ak,"军工厂",3,0,IVL_COA_2020-2024.json,55
267,2020-08-02,IVL_2020_summer_regular,IVL,ymm,ruoan,fox,zibi,sans,"军工厂",2,,IVL_COA_2020-2024.json,55
268,2020-08-02,IVL_2020_summer_regular,IVL,yue,iron,long,mk,ak,"军工厂",3,0,IVL_COA_2020-2024.json,55
269,2020-08-02,IVL_2020_summer_regular,IVL,dongx,lion,wy,487,jelly,"军工厂",1,1,IVL_COA_2020-2024.json,56
270,2020-08-02,IVL_2020_summer_regular,IVL,jue,zyj,ww,xm,"xc(仙茶)","军工厂",3,0,IVL_COA_2020-2024.json,56
271,2020-08-02,IVL_2020_summer_regular,IVL,dongx,lion,wy,487,jelly,"永眠镇",0,1,IVL_COA_2020-2024.json,56
272,2020-08-02,IVL_2020_summer_regular,IVL,jue,zyj,ww,xm,"xc(仙茶)","永眠镇",2,,IVL_COA_2020-2024.json,56
273,2020-08-03,IVL_2020_summer_regular,IVL,kuaji,blue,add,tang,huiyi,"永眠镇",3,0,IVL_COA_2020-2024.json,57
274,2020-08-03,IVL_2020_summer_regular,IVL,sese,bbe,youzi,xiaoci,bobo,"永眠镇",3,0,IVL_COA_2020-2024.json,57
275,2020-08-03,IVL_2020_summer_regular,IVL,sese,bbe,youzi,xiaoci,bobo,"军工厂",2,,IVL_COA_2020-2024.json,57
276,2020-08-03,IVL_2020_summer_regular,IVL,kuaji,blue,add,tang,huiyi,"军工厂",3,0,IVL_COA_2020-2024.json,57
277,2020-08-03,IVL_2020_summer_regular,IVL,sese,bbe,youzi,xiaoci,bobo,"红教堂",1,1,IVL_COA_2020-2024.json,57
278,2020-08-03,IVL_2020_summer_regular,IVL,yan,blue,add,tang,huiyi,"红教堂",4,0,IVL_COA_2020-2024.json,57
279,2020-08-03,IVL_2020_summer_regular,IVL,dongx,ruoan,fox,zibi,sans,"永眠镇",0,1,IVL_COA_2020-2024.json,58
280,2020-08-03,IVL_2020_summer_regular,IVL,yue,zyj,ww,xm,upxi,"永眠镇",0,1,IVL_COA_2020-2024.json,58
281,2020-08-03,IVL_2020_summer_regular,IVL,dongx,ruoan,fox,zibi,sans,"红教堂",0,1,IVL_COA_2020-2024.json,58
282,2020-08-03,IVL_2020_summer_regular,IVL,yue,zyj,ww,xm,upxi,"红教堂",1,1,IVL_COA_2020-2024.json,58
283,2020-08-03,IVL_2020_summer_regular,IVL,dongx,ruoan,fox,zibi,sans,"军工厂",4,0,IVL_COA_2020-2024.json,58
284,2020-08-03,IVL_2020_summer_regular,IVL,yue,zyj,ww,xm,upxi,"军工厂",0,1,IVL_COA_2020-2024.json,58
285,2020-08-03,IVL_2020_summer_regular,IVL,dongx,ruoan,fox,zibi,sans,"湖景村",0,1,IVL_COA_2020-2024.json,58
286,2020-08-03,IVL_2020_summer_regular,IVL,yue,zyj,ww,xm,upxi,"湖景村",3,0,IVL_COA_2020-2024.json,58
287,2020-08-03,IVL_2020_summer_regular,IVL,afu,iron,long,shy,ak,"军工厂",3,0,IVL_COA_2020-2024.json,59
288,2020-08-03,IVL_2020_summer_regular,IVL,ken,yjj,billy,tea,sxy,"军工厂",0,1,IVL_COA_2020-2024.json,59
289,2020-08-03,IVL_2020_summer_regular,IVL,afu,iron,long,mk,ak,"永眠镇",0,1,IVL_COA_2020-2024.json,59
290,2020-08-03,IVL_2020_summer_regular,IVL,ymm,yjj,billy,tea,sxy,"永眠镇",1,1,IVL_COA_2020-2024.json,59
291,2020-08-03,IVL_2020_summer_regular,IVL,afu,iron,long,mk,ak,"圣心医院",2,,IVL_COA_2020-2024.json,59
292,2020-08-03,IVL_2020_summer_regular,IVL,ken,yjj,billy,tea,sxy,"圣心医院",0,1,IVL_COA_2020-2024.json,59
293,2020-08-07,IVL_2020_summer_regular,IVL,yue,bbe,youzi,xiaoci,bobo,"军工厂",2,,IVL_COA_2020-2024.json,60
294,2020-08-07,IVL_2020_summer_regular,IVL,yan,ruoan,fox,zibi,sans,"军工厂",2,,IVL_COA_2020-2024.json,60
295,2020-08-07,IVL_2020_summer_regular,IVL,yue,bbe,youzi,xiaoci,bobo,"永眠镇",3,0,IVL_COA_2020-2024.json,60
296,2020-08-07,IVL_2020_summer_regular,IVL,kuaji,lzx,fox,zibi,sans,"永眠镇",0,1,IVL_COA_2020-2024.json,60
297,2020-08-07,IVL_2020_summer_regular,IVL,yue,bbe,youzi,xiaoci,bobo,"红教堂",2,,IVL_COA_2020-2024.json,60
298,2020-08-07,IVL_2020_summer_regular,IVL,yan,lzx,fox,zibi,sans,"红教堂",2,,IVL_COA_2020-2024.json,60
299,2020-08-07,IVL_2020_summer_regular,IVL,xc,yjj,billy,tea,sxy,"月亮河公园",0,1,IVL_COA_2020-2024.json,61
300,2020-08-07,IVL_2020_summer_regular,IVL,afu,weirdo,qingc,xiaod,jiu,"月亮河公园",2,,IVL_COA_2020-2024.json,61
301,2020-08-07,IVL_2020_summer_regular,IVL,xc,yjj,billy,tea,sxy,"军工厂",2,,IVL_COA_2020-2024.json,61
302,2020-08-07,IVL_2020_summer_regular,IVL,afu,weirdo,qingc,xiaod,jiu,"军工厂",2,,IVL_COA_2020-2024.json,61
303,2020-08-07,IVL_2020_summer_regular,IVL,afu,weirdo,qingc,xiaod,jiu,"红教堂",3,0,IVL_COA_2020-2024.json,61
304,2020-08-07,IVL_2020_summer_regular,IVL,xc,yjj,billy,tea,sxy,"红教堂",3,0,IVL_COA_2020-2024.json,61
305,2020-08-07,IVC_Japan_2020_summer,IVC,aka,utan,shiro,"あほ毛",haruka,"里奥的回忆",1,1,oversea_2020-2024.json,27
306,2020-08-07,IVC_Japan_2020_summer,IVC,amanya,city,ruka,yamase,hhu,"里奥的回忆",2,,oversea_2020-2024.json,27
307,2020-08-07,IVC_Japan_2020_summer,IVC,amanya,hhu,city,yamase,ruka,"月亮河公园",0,1,oversea_2020-2024.json,27
308,2020-08-07,IVC_Japan_2020_summer,IVC,aka,utan,"あほ毛",haruka,shiro,"月亮河公园",1,1,oversea_2020-2024.json,27
309,2020-08-07,IVC_Japan_2020_summer,IVC,souta,hhu,yamase,ruka,city,"红教堂",3,0,oversea_2020-2024.json,27
310,2020-08-07,IVC_Japan_2020_summer,IVC,shota,utan,shiro,"あほ毛",haruka,"红教堂",0,1,oversea_2020-2024.json,27
311,2020-08-07,IVC_Japan_2020_summer,IVC,amanya,lim,toki,nicchi,machad,"里奥的回忆",3,0,oversea_2020-2024.json,28
312,2020-08-07,IVC_Japan_2020_summer,IVC,ivory,utan,pino,shiro,"あほ毛","里奥的回忆",0,1,oversea_2020-2024.json,28
313,2020-08-07,IVC_Japan_2020_summer,IVC,bashi,pino,utan,shiro,"あほ毛","圣心医院",1,1,oversea_2020-2024.json,28
314,2020-08-07,IVC_Japan_2020_summer,IVC,amanya,machad,nicchi,lim,toki,"圣心医院",2,,oversea_2020-2024.json,28
315,2020-08-08,IVL_2020_summer_regular,IVL,ymm,blue,add,tang,huiyi,"湖景村",2,,IVL_COA_2020-2024.json,62
316,2020-08-08,IVL_2020_summer_regular,IVL,sese,iron,long,mk,ak,"湖景村",2,,IVL_COA_2020-2024.json,62
317,2020-08-08,IVL_2020_summer_regular,IVL,ken,blue,add,tang,huiyi,"军工厂",2,,IVL_COA_2020-2024.json,62
318,2020-08-08,IVL_2020_summer_regular,IVL,sese,iron,long,mk,ak,"军工厂",2,,IVL_COA_2020-2024.json,62
319,2020-08-08,IVL_2020_summer_regular,IVL,sese,iron,long,mk,ak,"红教堂",2,,IVL_COA_2020-2024.json,62
320,2020-08-08,IVL_2020_summer_regular,IVL,ken,blue,add,tang,huiyi,"红教堂",2,,IVL_COA_2020-2024.json,62
321,2020-08-08,IVL_2020_summer_regular,IVL,ken,blue,add,tang,huiyi,"永眠镇",2,,IVL_COA_2020-2024.json,62
322,2020-08-08,IVL_2020_summer_regular,IVL,d,iron,long,mk,ak,"永眠镇",3,0,IVL_COA_2020-2024.json,62
323,2020-08-08,IVL_2020_summer_regular,IVL,ppx,bbe,youzi,xiaoci,bobo,"永眠镇",3,0,IVL_COA_2020-2024.json,63
324,2020-08-08,IVL_2020_summer_regular,IVL,kuaji,maozi,f,lpz,xmm,"永眠镇",3,0,IVL_COA_2020-2024.json,63
325,2020-08-08,IVL_2020_summer_regular,IVL,ppx,bbe,youzi,xiaoci,bobo,"军工厂",2,,IVL_COA_2020-2024.json,63
326,2020-08-08,IVL_2020_summer_regular,IVL,yan,maozi,f,lpz,xmm,"军工厂",3,0,IVL_COA_2020-2024.json,63
327,2020-08-08,IVL_2020_summer_regular,IVL,ppx,bbe,youzi,xiaoci,bobo,"圣心医院",1,1,IVL_COA_2020-2024.json,63
328,2020-08-08,IVL_2020_summer_regular,IVL,yan,maozi,f,lpz,xmm,"圣心医院",2,,IVL_COA_2020-2024.json,63
329,2020-08-08,IVL_2020_summer_regular,IVL,xawm,ruoan,fox,zibi,sans,"永眠镇",2,,IVL_COA_2020-2024.json,64
330,2020-08-08,IVL_2020_summer_regular,IVL,yue,zzai,445,kucao,zb,"永眠镇",0,1,IVL_COA_2020-2024.json,64
331,2020-08-08,IVL_2020_summer_regular,IVL,yue,zzai,445,kucao,zb,"军工厂",2,,IVL_COA_2020-2024.json,64
332,2020-08-08,IVL_2020_summer_regular,IVL,ppxia,lzx,fox,zibi,sans,"军工厂",2,,IVL_COA_2020-2024.json,64
333,2020-08-08,IVL_2020_summer_regular,IVL,yue,zzai,445,kucao,zb,"月亮河公园",4,0,IVL_COA_2020-2024.json,64
334,2020-08-08,IVL_2020_summer_regular,IVL,ppxia,lzx,fox,zibi,sans,"月亮河公园",0,1,IVL_COA_2020-2024.json,64
335,2020-08-08,IVC_Japan_2020_summer,IVC,aka,toki,naka,nicchi,machad,"圣心医院",3,0,oversea_2020-2024.json,29
336,2020-08-08,IVC_Japan_2020_summer,IVC,ivory,hhu,city,ruka,yamase,"圣心医院",2,,oversea_2020-2024.json,29
337,2020-08-08,IVC_Japan_2020_summer,IVC,aka,toki,naka,nicchi,machad,"月亮河公园",2,,oversea_2020-2024.json,29
338,2020-08-08,IVC_Japan_2020_summer,IVC,bashi,hhu,city,ruka,yamase,"月亮河公园",2,,oversea_2020-2024.json,29
339,2020-08-08,IVC_Japan_2020_summer,IVC,bashi,hhu,city,ruka,yamase,"里奥的回忆",1,1,oversea_2020-2024.json,29
340,2020-08-08,IVC_Japan_2020_summer,IVC,shota,toki,naka,nicchi,machad,"里奥的回忆",1,1,oversea_2020-2024.json,29
341,2020-08-08,IVC_Japan_2020_summer,IVC,vanpyi,"ぷる一みん",hiro,rare,kino,"永眠镇",3,0,oversea_2020-2024.json,30
342,2020-08-08,IVC_Japan_2020_summer,IVC,agyou,takakou,atto,raolie,kat,"永眠镇",4,0,oversea_2020-2024.json,30
343,2020-08-08,IVC_Japan_2020_summer,IVC,hibiyan,takakou,atto,raolie,kat,"圣心医院",3,0,oversea_2020-2024.json,30
344,2020-08-08,IVC_Japan_2020_summer,IVC,vanpyi,"ぷる一みん",hiro,rare,kino,"圣心医院",0,1,oversea_2020-2024.json,30
345,2020-08-09,IVL_2020_summer_regular,IVL,ymm,lion,wy,487,jelly,"军工厂",2,,IVL_COA_2020-2024.json,65
346,2020-08-09,IVL_2020_summer_regular,IVL,jue,iron,long,shy,ak,"军工厂",2,,IVL_COA_2020-2024.json,65
347,2020-08-09,IVL_2020_summer_regular,IVL,ymm,lion,wy,487,jelly,"月亮河公园",0,1,IVL_COA_2020-2024.json,65
348,2020-08-09,IVL_2020_summer_regular,IVL,jue,iron,long,mk,ak,"月亮河公园",3,0,IVL_COA_2020-2024.json,65
349,2020-08-09,IVL_2020_summer_regular,IVL,ken,lion,wy,487,jelly,"圣心医院",2,,IVL_COA_2020-2024.json,65
350,2020-08-09,IVL_2020_summer_regular,IVL,jue,iron,long,mk,ak,"圣心医院",4,0,IVL_COA_2020-2024.json,65
351,2020-08-09,IVL_2020_summer_regular,IVL,xc,blue,add,tang,huiyi,"湖景村",2,,IVL_COA_2020-2024.json,66
352,2020-08-09,IVL_2020_summer_regular,IVL,sese,weirdo,qingc,xiaod,jiu,"湖景村",3,0,IVL_COA_2020-2024.json,66
353,2020-08-09,IVL_2020_summer_regular,IVL,xc,blue,add,tang,huiyi,"军工厂",2,,IVL_COA_2020-2024.json,66
354,2020-08-09,IVL_2020_summer_regular,IVL,sese,weirdo,qingc,xiaod,jiu,"军工厂",3,0,IVL_COA_2020-2024.json,66
355,2020-08-09,IVL_2020_summer_regular,IVL,dongx,zzai,445,kucao,zb,"永眠镇",0,1,IVL_COA_2020-2024.json,67
356,2020-08-09,IVL_2020_summer_regular,IVL,xawm,zyj,ww,xm,"xc(仙茶)","永眠镇",3,0,IVL_COA_2020-2024.json,67
357,2020-08-09,IVL_2020_summer_regular,IVL,dongx,zzai,445,kucao,zb,"军工厂",3,0,IVL_COA_2020-2024.json,67
358,2020-08-09,IVL_2020_summer_regular,IVL,ppxia,zyj,ww,xm,"xc(仙茶)","军工厂",2,,IVL_COA_2020-2024.json,67
359,2020-08-09,IVL_2020_summer_regular,IVL,dongx,zzai,445,kucao,zb,"月亮河公园",3,0,IVL_COA_2020-2024.json,67
360,2020-08-09,IVL_2020_summer_regular,IVL,ppxia,zyj,ww,xm,"xc(仙茶)","月亮河公园",2,,IVL_COA_2020-2024.json,67
361,2020-08-09,IVC_Japan_2020_summer,IVC,oreo,"ぷる一みん",hiro,rare,kino,"军工厂",2,,oversea_2020-2024.json,31
362,2020-08-09,IVC_Japan_2020_summer,IVC,hibiyan,kou,light,shu,minto,"军工厂",3,0,oversea_2020-2024.json,31
363,2020-08-09,IVC_Japan_2020_summer,IVC,hibiyan,kou,light,shu,minto,"月亮河公园",3,0,oversea_2020-2024.json,31
364,2020-08-09,IVC_Japan_2020_summer,IVC,melon,"ぷる一みん",hiro,rare,kino,"月亮河公园",3,0,oversea_2020-2024.json,31
365,2020-08-09,IVC_Japan_2020_summer,IVC,hibiyan,kou,light,shu,minto,"红教堂",3,0,oversea_2020-2024.json,31
366,2020-08-09,IVC_Japan_2020_summer,IVC,melon,"ぷる一みん",hiro,rare,kino,"红教堂",2,,oversea_2020-2024.json,31
367,2020-08-09,IVC_Japan_2020_summer,IVC,oreo,takakou,nozomi,raolie,kat,"军工厂",3,0,oversea_2020-2024.json,32
368,2020-08-09,IVC_Japan_2020_summer,IVC,vanpyi,kou,light,shu,minto,"军工厂",1,1,oversea_2020-2024.json,32
369,2020-08-09,IVC_Japan_2020_summer,IVC,yanasa,kou,light,shu,minto,"湖景村",3,0,oversea_2020-2024.json,32
370,2020-08-09,IVC_Japan_2020_summer,IVC,melon,takakou,nozomi,raolie,kat,"湖景村",2,,oversea_2020-2024.json,32
371,2020-08-09,IVC_Japan_2020_summer,IVC,melon,takakou,nozomi,raolie,kat,"月亮河公园",0,1,oversea_2020-2024.json,32
372,2020-08-09,IVC_Japan_2020_summer,IVC,yanasa,kou,light,shu,minto,"月亮河公园",2,,oversea_2020-2024.json,32
373,2020-08-14,IVL_2020_summer_regular,IVL,yan,iron,long,mk,ak,"军工厂",2,,IVL_COA_2020-2024.json,68
374,2020-08-14,IVL_2020_summer_regular,IVL,ken,bbe,youzi,xiaoci,bobo,"军工厂",0,1,IVL_COA_2020-2024.json,68
375,2020-08-14,IVL_2020_summer_regular,IVL,ymm,bbe,youzi,xiaoci,bobo,"永眠镇",2,,IVL_COA_2020-2024.json,68
376,2020-08-14,IVL_2020_summer_regular,IVL,kuaji,iron,long,mk,ak,"永眠镇",2,,IVL_COA_2020-2024.json,68
377,2020-08-14,IVL_2020_summer_regular,IVL,ken,bbe,youzi,xiaoci,bobo,"圣心医院",3,0,IVL_COA_2020-2024.json,68
378,2020-08-14,IVL_2020_summer_regular,IVL,kuaji,iron,long,mk,ak,"圣心医院",3,0,IVL_COA_2020-2024.json,68
379,2020-08-14,IVL_2020_summer_regular,IVL,xc,zyj,ww,xm,xc,"里奥的回忆",0,1,IVL_COA_2020-2024.json,69
380,2020-08-14,IVL_2020_summer_regular,IVL,dongx,weirdo,qingc,xiaod,jiu,"里奥的回忆",3,0,IVL_COA_2020-2024.json,69
381,2020-08-14,IVL_2020_summer_regular,IVL,dongx,weirdo,qingc,xiaod,jiu,"军工厂",3,0,IVL_COA_2020-2024.json,69
