player_id,role,beta,n_games,first_seen,last_seen
az,survivor,-0.01540132572030508,5,2021-08-07,2021-08-14
johnson,survivor,-0.01540132572030508,5,2021-08-07,2021-08-14
vaccine,survivor,-0.01540132572030508,5,2021-08-07,2021-08-14
99,survivor,-0.015403318662974884,21,2021-03-13,2022-07-10
お菓子なあぼろ,survivor,-0.01545961369627273,3,2021-11-14,2021-11-14
岡本サトシ:u,survivor,-0.01545961369627273,3,2021-11-14,2021-11-14
岡本タケシ:u,survivor,-0.01545961369627273,3,2021-11-14,2021-11-14
雅_karenic,survivor,-0.01545961369627273,3,2021-11-14,2021-11-14
yoyo,survivor,-0.015587559004413509,6,2021-11-13,2021-11-26
67,survivor,-0.01569256050155399,3,2026-03-07,2026-03-07
gduu,survivor,-0.01569256050155399,3,2026-03-07,2026-03-07
guesswho,survivor,-0.01569256050155399,3,2026-03-07,2026-03-07
ori,survivor,-0.01576283949765882,53,2021-11-13,2022-12-23
fugo,survivor,-0.015792301918685008,2,2022-02-19,2022-02-19
heuka,survivor,-0.015792301918685008,2,2022-02-19,2022-02-19
hachi,survivor,-0.015983356822983068,5,2024-07-27,2025-02-23
rakko,survivor,-0.015983356822983068,5,2024-07-27,2024-07-28
shisa,survivor,-0.015983356822983068,5,2024-07-27,2024-07-28
keitea,survivor,-0.016211014724383875,26,2022-12-03,2025-03-07
pfizer,survivor,-0.01624608808296732,2,2021-08-07,2021-08-07
aleyone,survivor,-0.01627102681300205,2,2021-08-07,2021-08-07
nori,survivor,-0.016458012776949242,6,2021-11-13,2021-11-28
sijimi,survivor,-0.016458012776949242,6,2021-11-13,2021-11-28
syuyi,survivor,-0.016458012776949242,6,2021-11-13,2021-11-28
yohe,survivor,-0.016458012776949242,6,2021-11-13,2021-11-28
77,survivor,-0.016494374329357103,4,2024-07-27,2025-03-07
beimeng,survivor,-0.01661523767979246,1,2023-03-04,2023-03-04
watson,survivor,-0.01661523767979246,1,2023-03-04,2023-03-04
insomnia,survivor,-0.016993524245104797,14,2024-03-09,2026-03-01
selin,survivor,-0.017005003551402376,2,2022-07-03,2022-07-03
bread,survivor,-0.017009099178572205,3,2023-02-18,2023-02-18
rin,survivor,-0.017009099178572205,3,2023-02-18,2023-02-18
qredona,survivor,-0.0175047946660548,45,2020-10-02,2022-02-27
noko,survivor,-0.017518339305323538,2,2022-06-24,2022-06-24
babyfish,survivor,-0.01751961038509235,2,2022-06-25,2022-06-25
fanana,survivor,-0.01751961038509235,2,2022-06-25,2022-06-25
qc,survivor,-0.01751961038509235,2,2022-06-25,2022-06-25
bunnybean,survivor,-0.01792041208933906,2,2022-06-24,2022-06-24
pine,survivor,-0.01792041208933906,2,2022-06-24,2022-06-24
prouvari,survivor,-0.01792041208933906,2,2022-06-24,2022-06-24
sashiya,survivor,-0.01792041208933906,2,2022-06-24,2022-06-24
fangz,survivor,-0.018043733098875192,2,2024-07-28,2024-07-28
hige君,survivor,-0.018400694822770198,3,2021-06-13,2021-06-13
jd_niku,survivor,-0.018400694822770198,3,2021-06-13,2021-06-13
jd_sh,survivor,-0.018400694822770198,3,2021-06-13,2021-06-13
jd_yame,survivor,-0.018400694822770198,3,2021-06-13,2021-06-13
amam5,survivor,-0.0184138346071583,61,2021-05-22,2021-12-26
felchap,survivor,-0.01849287507617703,14,2022-06-24,2024-07-15
ruoan,survivor,-0.018660103136932532,37,2020-06-25,2020-09-20
salilly,survivor,-0.018861991434432512,7,2022-02-20,2022-02-21
akujo,survivor,-0.01897482592205982,5,2020-08-14,2020-08-15
harupotty,survivor,-0.01897482592205982,5,2020-08-14,2020-08-15
zooona,survivor,-0.01897482592205982,5,2020-08-14,2020-08-15
alpaca,survivor,-0.019005546729404417,27,2024-10-26,2026-03-22
シュゾー,survivor,-0.01906928276171093,5,2021-06-13,2021-11-14
wutmutter,survivor,-0.019254075239795516,3,2022-06-25,2022-07-01
atabomon,survivor,-0.019533458659798473,6,2022-02-26,2022-02-27
riffernun,survivor,-0.019533458659798473,6,2021-08-08,2022-02-27
jeon,survivor,-0.019608404514119115,20,2020-10-17,2021-03-13
traim,survivor,-0.02006634924050375,5,2020-10-16,2020-10-24
jialidun,survivor,-0.02019901613594727,2,2022-03-27,2022-03-27
paiq,survivor,-0.020338438923805872,3,2021-03-13,2021-03-13
felix,survivor,-0.020568084819949935,325,2021-06-18,2026-04-17
bleum,survivor,-0.020674771835997502,8,2021-08-08,2021-08-15
chewy,survivor,-0.020674771835997502,8,2021-08-08,2021-08-15
ipsycho,survivor,-0.020674771835997502,8,2021-08-08,2021-08-15
distracted,survivor,-0.020729776202686574,3,2022-06-25,2022-06-25
mrcuddlybear,survivor,-0.020729776202686574,3,2022-06-25,2022-06-25
txnia,survivor,-0.020729776202686574,3,2022-06-25,2022-06-25
ichiq,survivor,-0.020869728119041024,6,2022-07-30,2022-12-03
40,survivor,-0.02089730036212155,28,2021-11-26,2022-08-05
50zai,survivor,-0.021125690270923692,3,2022-07-02,2022-07-09
nongshane,survivor,-0.021312338442331207,2,2024-03-09,2024-03-09
rubyjah,survivor,-0.021312338442331207,2,2024-03-09,2024-03-09
gugu,survivor,-0.02160745160277149,3,2022-02-19,2022-02-19
ningning,survivor,-0.02160745160277149,3,2022-02-19,2022-02-19
serend,survivor,-0.02160745160277149,3,2022-02-19,2022-02-19
spade,survivor,-0.021895178409950967,1,2022-12-03,2022-12-03
tiara,survivor,-0.021895178409950967,1,2022-12-03,2022-12-03
gt,survivor,-0.02197252727340746,20,2024-03-16,2024-09-01
8sekki,survivor,-0.022043968101251723,3,2022-07-30,2022-07-30
dk,survivor,-0.022043968101251723,3,2022-07-30,2022-07-30
seupjak,survivor,-0.022043968101251723,3,2022-07-30,2022-07-30
tabongdochi,survivor,-0.022043968101251723,3,2022-07-30,2022-07-30
mensis_kino,survivor,-0.02223241883189092,3,2021-11-14,2021-11-14
©alenda®,survivor,-0.02223241883189092,3,2021-11-14,2021-11-14
ルイージ,survivor,-0.02223241883189092,3,2021-11-14,2021-11-14
conan,survivor,-0.022242710606379244,5,2021-08-07,2021-08-14
feyjinx,survivor,-0.022242710606379244,5,2021-08-07,2021-08-14
cxiao,survivor,-0.022254766526241795,3,2026-03-08,2026-03-15
xizi,survivor,-0.02231022579839891,49,2023-02-24,2026-03-07
goodbye,survivor,-0.022540475247014646,2,2022-03-20,2022-03-20
sasoleil,survivor,-0.02265405714622611,8,2021-08-29,2021-09-05
kitkatz,survivor,-0.022682949755094262,4,2021-02-28,2022-02-21
aurora,survivor,-0.02305531433652736,24,2020-10-02,2022-08-27
22,survivor,-0.023352965634404574,49,2020-06-27,2022-04-03
lerya,survivor,-0.023557134356935485,2,2022-07-02,2022-07-09
raidon,survivor,-0.02356574595213054,3,2020-10-17,2020-10-17
yunomaru,survivor,-0.0235871932764544,68,2021-11-14,2024-03-10
baobao,survivor,-0.023587333930484185,2,2022-07-03,2022-07-03
cookie(hmt),survivor,-0.023587333930484185,2,2022-07-03,2022-07-03
fengm,survivor,-0.023587333930484185,2,2022-07-03,2022-07-03
lihua,survivor,-0.02401985832095683,7,2023-03-05,2023-03-12
qg,survivor,-0.02401985832095683,7,2023-03-05,2023-03-12
somu,survivor,-0.024110935921452747,3,2022-07-02,2022-07-02
umu,survivor,-0.024110935921452747,3,2022-07-02,2022-07-02
yomu,survivor,-0.024110935921452747,3,2022-07-02,2022-07-02
myleg,survivor,-0.024264004100839925,76,2021-02-28,2024-09-27
shane,survivor,-0.024336586272567868,12,2022-02-26,2023-08-06
silvia,survivor,-0.024366442892467817,2,2024-07-20,2024-07-20
ddd,survivor,-0.02487461242114765,16,2022-07-03,2022-09-10
87yt,survivor,-0.025088475852266895,13,2021-03-13,2022-09-23
polarz,survivor,-0.025183208717141442,16,2022-02-20,2024-03-16
tk,survivor,-0.025262565223003595,29,2021-12-10,2023-08-12
siro,survivor,-0.025346975072447896,2,2022-07-31,2022-07-31
cloudy,survivor,-0.025558841118645276,3,2022-02-21,2022-02-21
mochen,survivor,-0.025595368908031536,2,2023-12-08,2023-12-09
5252,survivor,-0.02563766915924617,4,2023-02-17,2023-02-17
dobi,survivor,-0.02563766915924617,4,2023-02-17,2023-02-17
itte,survivor,-0.02563766915924617,4,2023-02-17,2023-02-17
sori,survivor,-0.02563766915924617,4,2023-02-17,2023-02-17
ww,survivor,-0.0258063854545197,161,2020-06-26,2021-12-05
ailuyyuu,survivor,-0.02600749375042814,5,2022-02-20,2022-02-21
danb,survivor,-0.026252732863304016,2,2025-03-02,2025-03-02
luoben,survivor,-0.02646795712936279,8,2023-03-04,2023-06-24
dragon(hmt),survivor,-0.026584596486723358,3,2024-03-09,2024-03-09
kurimura,survivor,-0.026584596486723358,3,2024-03-09,2024-03-09
peace,survivor,-0.026584596486723358,3,2024-03-09,2024-03-09
tktora,survivor,-0.027226279827057692,96,2021-03-05,2022-11-27
aiz,survivor,-0.027248702890991138,4,2022-07-03,2022-07-03
kurai,survivor,-0.027248702890991138,4,2022-07-03,2026-04-18
tunndere,survivor,-0.027248702890991138,4,2022-07-03,2022-07-03
yaiba,survivor,-0.027248702890991138,4,2022-07-03,2022-07-03
metal(naeu),survivor,-0.027302371693451184,3,2022-02-19,2022-02-19
nelkiesus,survivor,-0.027302371693451184,3,2022-02-19,2022-02-19
tonyma,survivor,-0.027302371693451184,3,2022-02-19,2022-02-19
faei,survivor,-0.02731115606652393,2,2023-06-24,2023-06-24
sango,survivor,-0.02731115606652393,2,2023-06-24,2023-06-24
wuhan,survivor,-0.027351058064046765,1,2023-02-26,2023-02-26
yorhan,survivor,-0.02747961718992366,20,2021-03-07,2021-09-05
zhaokhan-yt,survivor,-0.027507909755620962,16,2021-08-08,2021-09-11
loveleft,survivor,-0.02759429441625094,80,2021-03-20,2025-05-01
am5,survivor,-0.027608810711078853,12,2021-03-06,2021-03-13
wolfie,survivor,-0.027871614457713807,43,2020-10-02,2023-08-05
slpduyhf,survivor,-0.027954836640358003,4,2021-03-28,2021-03-28
cood,survivor,-0.028025183252576427,10,2023-02-17,2023-06-25
cqi,survivor,-0.028122586222558987,7,2022-07-03,2022-07-10
habb,survivor,-0.028122586222558987,7,2022-07-03,2022-07-10
zero9,survivor,-0.028122586222558987,7,2022-07-03,2022-07-10
mapleleaf,survivor,-0.028363712482220724,10,2022-02-25,2023-08-05
ruka,survivor,-0.02847767652999969,85,2020-08-07,2021-12-11
envoy,survivor,-0.028790423179757333,1,2024-07-14,2024-07-14
shiari,survivor,-0.0289996046170743,15,2021-08-08,2021-09-05
9j,survivor,-0.029072936330030504,50,2020-06-26,2024-05-02
calendar,survivor,-0.029263207032363153,28,2021-02-26,2022-09-25
shuaimr,survivor,-0.029275529438192883,20,2023-06-10,2023-07-02
shuni,survivor,-0.02928563408806851,25,2020-10-02,2021-09-12
sun,survivor,-0.029410422253579864,4,2021-09-12,2022-07-31
haachan,survivor,-0.029628539517909495,19,2022-02-26,2023-09-28
harryp,survivor,-0.029628843934298092,14,2022-08-20,2023-02-26
hermione,survivor,-0.029628843934298092,14,2022-08-20,2023-02-26
3o3,survivor,-0.02980388081945208,22,2021-02-26,2022-09-25
489,survivor,-0.03013810376986622,4,2022-02-20,2022-06-25
glugluzzz,survivor,-0.030158417082676914,3,2023-08-05,2023-08-05
star,survivor,-0.03022731519351587,5,2024-03-10,2024-03-17
jogy,survivor,-0.0305112185325031,4,2023-06-24,2023-06-25
juniipertea,survivor,-0.0305112185325031,4,2023-06-24,2023-06-25
ngo,survivor,-0.030711140468756615,2,2020-10-16,2020-10-16
ewnyi,survivor,-0.031037609023633374,1,2024-03-10,2024-03-10
syang,survivor,-0.031106324106874073,16,2021-03-21,2021-04-17
林清,survivor,-0.031106324106874073,16,2021-03-21,2021-04-17
amr1v1,survivor,-0.031123394698505658,3,2023-06-24,2023-06-24
karamell,survivor,-0.031123394698505658,3,2023-06-24,2023-06-24
whatwhyyes,survivor,-0.031123394698505658,3,2022-06-24,2023-06-24
bossy,survivor,-0.031139563916505797,25,2022-02-19,2023-06-24
envey,survivor,-0.03115090119194053,1,2024-07-14,2024-07-14
chloe,survivor,-0.031313537333193205,2,2023-02-24,2023-02-24
ienioii,survivor,-0.031313537333193205,2,2023-02-24,2023-02-24
siuuuuuu,survivor,-0.03137107497173706,15,2024-03-16,2024-04-20
705,survivor,-0.031411096972101864,1,2023-02-24,2023-02-24
pito,survivor,-0.03162332981297473,3,2023-07-08,2026-02-28
xuke,survivor,-0.03162332981297473,3,2023-07-08,2023-07-08
yk,survivor,-0.03162332981297473,3,2021-11-28,2023-07-08
al6oster,survivor,-0.03174398187512526,2,2026-02-28,2026-02-28
ginbyx,survivor,-0.03239078994142729,4,2021-08-07,2021-08-22
am,survivor,-0.03264718341983329,6,2020-08-15,2020-08-16
コルト,survivor,-0.03264718341983329,6,2020-08-15,2020-08-16
syuzo,survivor,-0.032666855204614605,10,2022-03-05,2022-03-12
kirito,survivor,-0.032751951984019166,6,2023-03-04,2023-03-12
q2779q,survivor,-0.032751951984019166,6,2023-03-04,2023-03-12
guo,survivor,-0.03280140109725715,5,2022-02-19,2023-02-18
71,survivor,-0.03282018709423334,2,2023-07-08,2023-07-08
da1,survivor,-0.03282018709423334,2,2023-07-08,2023-07-08
hez1,survivor,-0.03282018709423334,2,2023-07-08,2023-07-08
yuk1,survivor,-0.03282018709423334,2,2023-07-08,2023-07-08
rem,survivor,-0.0328432904444404,44,2021-03-06,2023-08-27
sophie,survivor,-0.03289757561726603,2,2020-10-10,2020-10-10
kage,survivor,-0.03291842883325464,5,2024-03-09,2024-08-24
zhaokhan_yt,survivor,-0.03319040751151606,13,2021-08-15,2022-02-27
guan,survivor,-0.033470153672057294,14,2023-03-05,2024-03-23
eugene,survivor,-0.03347224837349593,1,2026-02-28,2026-02-28
skyhan,survivor,-0.03353428345703894,9,2023-07-29,2023-08-06
mkai,survivor,-0.03361788597276623,7,2022-02-26,2022-02-27
cafe,survivor,-0.03372946756123939,57,2020-10-10,2022-08-26
xue,survivor,-0.03390833187667092,23,2023-02-25,2024-04-21
an,survivor,-0.03394752267631583,19,2022-02-25,2022-04-21
mugyan,survivor,-0.03405356185631044,4,2020-10-10,2020-10-16
koko,survivor,-0.03419392790641639,140,2021-06-12,2024-03-17
arteon,survivor,-0.03529224477309011,5,2023-06-24,2023-06-25
ejbig,survivor,-0.03529518366080085,1,2022-07-02,2022-07-02
laputa,survivor,-0.03538175729184965,5,2022-07-30,2022-07-31
rumi,survivor,-0.03538175729184965,5,2022-07-30,2022-07-31
tomiken,survivor,-0.03538175729184965,5,2022-07-30,2022-07-31
ka1ok,survivor,-0.035534618532682014,3,2024-07-27,2024-07-27
zx,survivor,-0.035534618532682014,3,2024-07-27,2024-07-27
imsoovo,survivor,-0.03558965688486731,23,2023-02-18,2024-04-20
minato,survivor,-0.035785534706016496,6,2022-02-26,2022-08-20
shuniiiii,survivor,-0.035835503857738524,7,2023-02-25,2023-02-26
beni,survivor,-0.03594731093017046,2,2022-12-03,2022-12-03
melon,survivor,-0.03594731093017046,2,2020-08-09,2022-12-03
kem,survivor,-0.036206193999883646,28,2022-12-03,2025-03-07
skyzer0,survivor,-0.036327155940838136,18,2021-08-08,2021-09-05
canj,survivor,-0.036370046751527337,15,2021-03-21,2021-04-16
ayaka,survivor,-0.036377446552355155,8,2020-10-11,2020-10-24
mcsee,survivor,-0.036589646226464496,2,2023-07-08,2023-07-08
xk,survivor,-0.036589646226464496,2,2023-07-08,2023-07-08
zlin,survivor,-0.036589646226464496,2,2023-07-08,2023-07-08
majobnbn,survivor,-0.03674395528671229,3,2020-10-10,2020-10-18
morina,survivor,-0.03700489894388521,5,2024-03-09,2026-03-07
catkarry,survivor,-0.03704902828591164,8,2023-07-30,2023-08-05
white,survivor,-0.03704902828591164,8,2023-07-30,2023-08-05
hqphat,survivor,-0.03705924992620337,6,2021-08-07,2021-08-21
red,survivor,-0.03710532328169013,74,2025-03-06,2026-01-03
taytien,survivor,-0.037713133936818896,14,2023-07-29,2026-03-07
erichi,survivor,-0.03824793129132026,15,2020-08-15,2020-08-30
hito,survivor,-0.03824793129132026,15,2020-08-15,2020-08-30
haram,survivor,-0.03830860256632831,16,2021-02-26,2025-03-02
da9rk,survivor,-0.03835819438984116,6,2021-08-07,2025-03-02
haka,survivor,-0.03878748386686752,1,2022-02-27,2022-02-27
bmao,survivor,-0.038857603382806125,32,2020-11-05,2021-07-16
tt(hmt),survivor,-0.038865889593989726,1,2023-02-24,2023-02-24
arvin,survivor,-0.039181674583932256,10,2023-03-04,2023-03-19
yinjue,survivor,-0.03932529830692381,15,2023-07-21,2023-08-12
tung,survivor,-0.03950852751625037,1,2025-03-01,2025-03-01
24savage,survivor,-0.039591540008816206,2,2023-02-18,2023-02-18
elithun,survivor,-0.039640472635691704,5,2021-08-08,2021-09-03
judas,survivor,-0.039770515069444436,6,2020-10-04,2020-10-18
pablizg,survivor,-0.03999370476323078,1,2024-03-17,2024-03-17
cc,survivor,-0.040318138296564256,31,2023-02-18,2024-04-20
pon,survivor,-0.04046988210568492,5,2020-10-11,2020-10-24
paulblems,survivor,-0.04053665366551903,85,2021-02-28,2026-04-19
daddy,survivor,-0.04236291953445793,18,2020-10-02,2022-02-25
sikey,survivor,-0.04243421810914878,18,2022-06-24,2026-03-01
sehwi,survivor,-0.0426918961214467,3,2021-09-24,2021-09-24
heyan,survivor,-0.04273949138296182,4,2022-03-20,2022-03-27
x1aoxiong,survivor,-0.04273949138296182,4,2022-03-20,2022-03-27
yuki(red),survivor,-0.04273949138296182,4,2022-03-20,2022-03-27
nami,survivor,-0.043209990550482864,1,2025-03-01,2025-03-01
cat,survivor,-0.04322386673742849,14,2021-06-13,2025-03-01
rainedrop,survivor,-0.043263980481862856,30,2020-10-02,2021-09-05
jk,survivor,-0.043354090832833106,6,2023-02-25,2023-02-26
malfoy,survivor,-0.043354090832833106,6,2023-02-25,2023-02-26
ama,survivor,-0.04351050595153477,17,2020-08-14,2024-03-09
adoremeo,survivor,-0.04353810133392985,8,2022-02-26,2022-02-27
liebegin,survivor,-0.04353810133392985,8,2022-02-26,2022-02-27
meaningles,survivor,-0.04353810133392985,8,2022-02-26,2022-02-27
kuropon,survivor,-0.04364439458125133,9,2022-02-26,2022-07-02
airiforest,survivor,-0.043652897500385604,2,2026-03-07,2026-03-07
bronya,survivor,-0.043652897500385604,2,2026-03-07,2026-03-07
craby,survivor,-0.043652897500385604,2,2026-03-07,2026-03-07
handsomeboy,survivor,-0.043652897500385604,2,2026-03-07,2026-03-07
mmr,survivor,-0.04374922728282346,14,2020-10-11,2022-03-06
ryoga,survivor,-0.044390912153625284,10,2021-06-13,2024-03-15
cedric,survivor,-0.04465847336715339,8,2022-08-20,2022-08-28
scamander,survivor,-0.04465847336715339,8,2022-08-20,2022-08-28
kevin,survivor,-0.044682824627859184,5,2022-07-02,2022-07-09
lingyu,survivor,-0.044682824627859184,5,2022-07-02,2022-07-09
xx,survivor,-0.044682824627859184,5,2022-07-02,2022-07-09
minfa,survivor,-0.044911590591622336,3,2025-02-22,2025-02-22
f,survivor,-0.04492749259456806,52,2020-06-25,2026-03-08
shirayuki,survivor,-0.04495259765011657,15,2022-07-30,2024-03-15
d4kiri,survivor,-0.0450003049131855,14,2023-06-24,2024-07-15
yuan(sea),survivor,-0.046050895046435544,8,2025-09-11,2025-09-13
musa,survivor,-0.04607374338243304,3,2025-03-01,2025-03-01
prune,survivor,-0.04607374338243304,3,2025-03-01,2025-03-01
sj,survivor,-0.04607374338243304,3,2025-03-01,2025-03-01
hotba,survivor,-0.04615052943779729,12,2022-02-19,2023-02-18
aoi,survivor,-0.04620601445201357,3,2024-03-09,2024-03-09
bai(hmt),survivor,-0.04620601445201357,3,2024-03-09,2024-03-09
dai,survivor,-0.04620601445201357,3,2024-03-09,2024-03-09
kugua,survivor,-0.04620601445201357,3,2024-03-09,2024-03-09
j,survivor,-0.04629284998824561,4,2023-02-18,2023-02-19
kong,survivor,-0.04646520424587899,119,2020-11-07,2022-07-16
wolife,survivor,-0.04686417573865074,3,2021-08-15,2021-08-15
momochi,survivor,-0.04722477426975276,3,2025-03-01,2025-03-01
nangram,survivor,-0.04722477426975276,3,2025-03-01,2025-03-01
tuyen,survivor,-0.04722477426975276,3,2025-03-01,2025-03-01
kokua,survivor,-0.04741410774376195,12,2022-02-19,2022-09-10
sugar,survivor,-0.04747260779808828,5,2021-08-07,2021-08-27
stn,survivor,-0.04808401986809775,1,2023-02-26,2023-02-26
ado,survivor,-0.04832478276077123,17,2021-02-27,2023-02-19
yyttkx,survivor,-0.04862210660912187,5,2025-03-06,2025-03-08
truth,survivor,-0.048732079413432744,12,2023-03-04,2023-03-25
woleie,survivor,-0.04874567690008985,1,2021-09-05,2021-09-05
windy,survivor,-0.051085082439659535,9,2021-08-07,2021-08-27
amomaly,survivor,-0.051642202482287555,3,2023-02-26,2023-02-26
l c,survivor,-0.051642202482287555,3,2023-02-26,2023-02-26
aassassin14,survivor,-0.051853170901192236,6,2022-06-25,2023-06-24
111,survivor,-0.05188332252847374,17,2021-03-20,2023-03-25
anomoaly,survivor,-0.05204058558232795,1,2022-08-28,2022-08-28
jelly(hmt),survivor,-0.05272717015105806,2,2022-07-02,2022-07-02
sqush,survivor,-0.05306405225259088,1,2023-02-18,2023-02-18
roserin,survivor,-0.053227730179005325,8,2020-10-10,2020-10-25
hardg,survivor,-0.053351979061967404,9,2024-03-09,2024-03-30
kurakkaa,survivor,-0.053351979061967404,9,2024-03-09,2024-03-30
skeleton,survivor,-0.054089551773947725,6,2022-07-03,2022-07-09
wings,survivor,-0.054089551773947725,6,2022-07-03,2022-07-09
haru,survivor,-0.0543322339861999,3,2021-02-27,2021-02-27
noun,survivor,-0.0543322339861999,3,2021-02-27,2021-02-27
tt(kor),survivor,-0.0543322339861999,3,2021-02-27,2021-02-27
merry,survivor,-0.054388814903392424,6,2021-02-26,2021-09-11
gl,survivor,-0.05473841756285982,122,2021-03-06,2022-08-26
xiaoci,survivor,-0.05474885898174331,256,2020-06-27,2022-10-21
lazli,survivor,-0.05476764488389899,5,2021-03-05,2021-03-07
xifeng,survivor,-0.054846621899370084,11,2023-07-29,2024-03-09
sweet,survivor,-0.05496540503364699,13,2021-03-28,2021-04-17
kirye,survivor,-0.05502691306460646,182,2021-06-13,2025-04-18
oxygen,survivor,-0.05508297458361905,17,2021-08-08,2023-08-05
ban,survivor,-0.05536433731569142,13,2022-08-26,2023-09-30
line,survivor,-0.05536513869863812,6,2020-08-14,2020-08-14
dwn,survivor,-0.055425772605535724,9,2023-02-25,2023-02-26
unicorn,survivor,-0.05573527309456813,133,2025-03-06,2026-03-21
devil,survivor,-0.05612789811912325,2,2023-06-24,2023-06-24
kimtayo,survivor,-0.05612789811912325,2,2023-06-24,2023-06-24
astel,survivor,-0.056258395278277626,1,2026-03-08,2026-03-08
lb,survivor,-0.056258395278277626,1,2021-08-08,2026-03-08
marczs,survivor,-0.05648805444959605,3,2021-08-28,2022-02-25
shiro,survivor,-0.05664660424197317,37,2020-08-07,2024-03-15
lxue,survivor,-0.05664991494382874,2,2024-03-17,2025-02-22
xiaoxue,survivor,-0.05664991494382874,2,2025-02-22,2025-02-22
non,survivor,-0.056676550440492704,12,2020-08-14,2021-06-27
mocha,survivor,-0.05774487357526218,6,2025-02-23,2026-03-02
qingy,survivor,-0.05774487357526218,6,2025-02-23,2026-03-02
islbb,survivor,-0.05816492328512445,2,2025-02-22,2025-02-22
mute,survivor,-0.05816492328512445,2,2025-02-22,2025-02-22
spicy,survivor,-0.05816492328512445,2,2025-02-22,2025-02-22
umi,survivor,-0.05816492328512445,2,2025-02-22,2025-02-22
df,survivor,-0.05832766889330632,45,2021-03-21,2022-11-13
ai,survivor,-0.05840358880457425,16,2021-03-06,2025-09-12
anomaly,survivor,-0.0584388090504328,10,2022-08-26,2023-02-26
maji,survivor,-0.05845506549123472,3,2022-07-02,2022-07-02
dolphin,survivor,-0.05845700206302444,14,2023-02-24,2026-02-28
appai,survivor,-0.05848241422385147,280,2023-02-18,2026-04-17
pp14bk,survivor,-0.058601421140119035,9,2024-07-27,2024-07-28
vani,survivor,-0.05878065624573032,23,2026-02-28,2026-04-17
773,survivor,-0.058800729387360556,15,2021-08-08,2021-09-04
eg,survivor,-0.058800729387360556,15,2021-08-08,2021-09-04
jin(sea),survivor,-0.058800729387360556,15,2021-08-08,2021-09-04
rose(sea),survivor,-0.058800729387360556,15,2021-08-08,2021-09-04
penguin,survivor,-0.0589350724787509,5,2023-02-18,2025-02-22
e10,survivor,-0.05921008080565489,17,2020-08-14,2021-11-26
zluvtheo,survivor,-0.059312566022493796,7,2023-07-29,2023-08-05
momo,survivor,-0.05954676963734394,24,2022-02-19,2024-03-16
hashu,survivor,-0.05974782390182654,26,2022-07-03,2025-02-23
future(hmt),survivor,-0.0598232876554585,4,2024-03-09,2024-03-09
yx,survivor,-0.0598232876554585,4,2024-03-09,2024-03-09
drmark,survivor,-0.05983115560143044,3,2025-02-23,2025-02-23
luoj,survivor,-0.05983115560143044,3,2025-02-23,2025-02-23
ghost,survivor,-0.05994132437169792,2,2024-07-14,2024-07-14
varis,survivor,-0.05994132437169792,2,2024-07-14,2024-07-14
d0yo,survivor,-0.06031633187537409,6,2023-02-18,2023-02-19
hwan,survivor,-0.06031633187537409,6,2023-02-18,2023-02-19
ram,survivor,-0.06036023227804088,25,2021-03-06,2023-02-19
nitnit,survivor,-0.060902686080271995,3,2023-02-25,2023-02-25
ref,survivor,-0.060902686080271995,3,2023-02-25,2023-02-25
orange,survivor,-0.06113354861784117,17,2021-03-20,2024-07-27
laud,survivor,-0.06194159652597361,9,2020-10-02,2020-10-11
xlermochii,survivor,-0.06194159652597361,9,2020-10-02,2020-10-11
xenia,survivor,-0.061976590598160776,10,2023-07-29,2023-08-27
230,survivor,-0.06203741591381581,2,2025-03-01,2025-03-01
aimou,survivor,-0.062290152822796145,2,2024-07-14,2024-07-14
ken(naeu),survivor,-0.062290152822796145,2,2024-07-14,2024-07-14
night,survivor,-0.062290152822796145,2,2022-02-25,2024-07-14
yumo,survivor,-0.062290152822796145,2,2024-07-14,2024-07-14
snowdrop,survivor,-0.062358758558951795,3,2022-08-19,2022-08-19
rye,survivor,-0.06269191232129126,14,2022-08-26,2025-03-01
gaji,survivor,-0.06289665468120788,14,2021-02-26,2025-03-01
yinl,survivor,-0.06310304880725166,144,2022-03-20,2025-04-18
ling,survivor,-0.06377981579150636,21,2022-02-20,2025-03-09
winter,survivor,-0.06402518734937429,7,2022-06-25,2026-03-08
siru,survivor,-0.06409711736194197,66,2020-10-04,2025-03-02
ct,survivor,-0.06572579474721547,1,2026-02-28,2026-02-28
thinh,survivor,-0.06637639042391669,3,2022-02-25,2022-02-25
sawwy,survivor,-0.06651263013327861,18,2023-02-18,2024-07-15
jinlala,survivor,-0.06667290617219562,3,2026-03-01,2026-03-01
mmy,survivor,-0.06667290617219562,3,2026-03-01,2026-03-01
nct,survivor,-0.06667290617219562,3,2026-03-01,2026-03-01
xxue,survivor,-0.06667290617219562,3,2026-03-01,2026-03-01
xuxuzi,survivor,-0.06684977640240727,42,2024-03-09,2025-03-22
jiojio,survivor,-0.06745969029536462,4,2022-03-19,2022-03-27
xiao,survivor,-0.06745969029536462,4,2022-03-19,2022-03-27
tal,survivor,-0.0675110271975945,5,2021-05-23,2021-05-30
aru,survivor,-0.06761170376560222,9,2020-08-14,2021-09-11
lc,survivor,-0.06780950735466809,52,2020-10-02,2024-08-30
haruka,survivor,-0.06796900137338494,3,2020-08-07,2024-03-10
20330,survivor,-0.06848477829164543,1,2023-02-18,2023-02-18
ddeok,survivor,-0.06848477829164543,1,2023-02-18,2023-02-18
