player_id,role,beta,n_games,first_seen,last_seen
yh,survivor,-0.08918197676527341,5,2026-03-05,2026-03-07
ying,survivor,-0.08918197676527341,5,2026-03-05,2026-03-07
f,survivor,-0.0896446876339712,52,2020-06-25,2026-03-08
jy,survivor,-0.0898372420478545,5,2026-03-06,2026-03-08
winter,survivor,-0.0898372420478545,5,2022-06-25,2026-03-08
ztmiao,survivor,-0.0898372420478545,5,2026-03-06,2026-03-08
kirye,survivor,-0.09002102243429223,153,2021-06-13,2025-04-18
segel,survivor,-0.09111185277036528,4,2026-03-05,2026-03-07
shiwu,survivor,-0.09113300668386112,4,2026-03-02,2026-03-02
felix,survivor,-0.09174396376421533,323,2021-06-18,2026-04-17
lion,survivor,-0.09474406169683935,638,2020-06-25,2026-03-21
umocchi,survivor,-0.09520982025571786,11,2026-02-28,2026-03-13
appai,survivor,-0.09868814641450954,280,2023-02-18,2026-04-17
shevchenko,survivor,-0.10010975523455504,8,2024-03-17,2025-02-23
brontal,survivor,-0.10058256415093794,4,2022-07-30,2026-03-14
nachi,survivor,-0.10303093266860307,12,2025-02-22,2025-03-02
fy,survivor,-0.10321191607200188,12,2022-06-24,2025-02-23
ct,survivor,-0.1034626238355673,1,2026-02-28,2026-02-28
xingh,survivor,-0.10390927343648414,428,2021-10-17,2025-09-13
yangy,survivor,-0.1060184776021997,216,2023-10-27,2025-08-21
ling,survivor,-0.10617631286243556,21,2022-02-20,2025-03-09
cheese,survivor,-0.10961079451083318,10,2025-03-01,2025-03-02
yunseong,survivor,-0.11008659788774208,2,2026-02-28,2026-02-28
maka,survivor,-0.11029969213979737,85,2020-08-22,2025-03-07
jinlala,survivor,-0.11086496777927095,3,2026-03-01,2026-03-01
mmy,survivor,-0.11086496777927095,3,2026-03-01,2026-03-01
nct,survivor,-0.11086496777927095,3,2026-03-01,2026-03-01
xxue,survivor,-0.11086496777927095,3,2026-03-01,2026-03-01
yora,survivor,-0.11168752947590625,32,2024-03-02,2025-11-29
dj,survivor,-0.11186505357436846,2,2026-02-28,2026-02-28
one,survivor,-0.11186505357436846,2,2026-02-28,2026-02-28
rome,survivor,-0.11186505357436846,2,2024-07-20,2026-02-28
elbow,survivor,-0.11229095194800867,20,2021-02-26,2026-03-01
spark,survivor,-0.11323621176898856,1,2026-03-07,2026-03-07
levi,survivor,-0.11374608465733171,15,2022-02-20,2026-03-01
h20,survivor,-0.11477961557514609,5,2026-03-06,2026-03-08
my,survivor,-0.11477961557514609,5,2026-03-06,2026-03-08
scorpion,survivor,-0.11601723255997201,53,2023-02-18,2026-02-28
xixu,survivor,-0.11686592582483617,9,2025-03-07,2026-03-07
future,survivor,-0.11694244395923348,6,2025-11-21,2025-11-22
purn,survivor,-0.117125659900112,17,2022-02-20,2026-03-01
sikey,survivor,-0.11732009781142878,8,2022-06-24,2026-03-01
yinl,survivor,-0.11757516531239133,140,2022-03-20,2025-04-18
vani,survivor,-0.1178293034379046,23,2026-02-28,2026-04-17
namako,survivor,-0.11866862078586547,20,2024-03-01,2025-03-02
gougou,survivor,-0.11883578872040969,217,2024-03-09,2025-11-30
17,survivor,-0.11895927038175662,2,2026-03-01,2026-03-01
jayvik,survivor,-0.11895927038175662,2,2026-03-01,2026-03-01
numer,survivor,-0.11895927038175662,2,2026-03-01,2026-03-01
cake,survivor,-0.12312320554386225,12,2022-08-20,2025-03-02
yijiang,survivor,-0.12422878092377013,7,2025-02-23,2026-03-01
cokwu9,survivor,-0.12627913357030093,5,2025-03-07,2025-03-09
boss,survivor,-0.12697512334113445,12,2023-07-29,2026-03-01
kelu,survivor,-0.12707730686460023,5,2026-03-01,2026-03-01
bww,survivor,-0.1274512496722708,7,2023-02-24,2025-03-09
eve,survivor,-0.1280759479135609,12,2022-03-05,2026-03-02
ieatfood,survivor,-0.12850915628942655,2,2026-03-02,2026-03-02
infamous,survivor,-0.12850915628942655,2,2026-03-02,2026-03-02
justbetter,survivor,-0.12850915628942655,2,2026-03-02,2026-03-02
dacho,survivor,-0.1343017287061516,207,2021-06-18,2025-03-09
yuy,survivor,-0.13469782780148343,76,2023-03-04,2025-03-22
zyan,survivor,-0.1348204382899588,46,2023-03-05,2025-05-01
beilu,survivor,-0.13811310597217524,12,2024-03-17,2026-03-07
nekocya,survivor,-0.13949578853972242,8,2026-02-27,2026-03-07
ganmo,survivor,-0.140399658695849,8,2026-02-27,2026-03-07
lead,survivor,-0.140399658695849,8,2026-02-27,2026-03-07
y4m1,survivor,-0.140399658695849,8,2026-02-27,2026-03-07
cutemei0v0,survivor,-0.14342157596422403,3,2026-03-01,2026-03-01
frost,survivor,-0.14352745820405402,2,2025-11-27,2025-11-27
lian,survivor,-0.14575553387980103,5,2023-02-24,2026-03-01
nana,survivor,-0.1462725838928648,18,2020-10-11,2026-03-13
nn,survivor,-0.14636291580534663,16,2025-03-01,2025-04-20
ouo,survivor,-0.14636291580534663,16,2025-03-01,2025-04-20
jiying,survivor,-0.14649036774390603,12,2025-03-06,2025-11-28
foxnai,survivor,-0.14708519038023532,12,2024-03-09,2026-03-21
ak3,survivor,-0.15029014098381577,8,2026-02-28,2026-03-13
wuyan,survivor,-0.15090347543840843,14,2023-02-25,2026-03-01
hyeseon,survivor,-0.15131281559273244,2,2026-02-28,2026-02-28
hezi,survivor,-0.1539969722362966,15,2022-02-25,2026-03-01
lemon,survivor,-0.1558224065785377,16,2022-08-26,2026-05-01
jori,survivor,-0.1558620541426916,3,2026-02-28,2026-02-28
ovo,survivor,-0.1558620541426916,3,2021-09-11,2026-02-28
siu,survivor,-0.1558620541426916,3,2023-06-24,2026-02-28
xxia,survivor,-0.15621950031909704,8,2025-03-06,2026-03-08
bj,survivor,-0.16020864808292892,4,2026-02-28,2026-02-28
fa,survivor,-0.16020864808292892,4,2026-02-28,2026-02-28
nian,survivor,-0.16020864808292892,4,2026-02-28,2026-02-28
xg,survivor,-0.16020864808292892,4,2026-02-28,2026-02-28
sasori,survivor,-0.16121951814132998,383,2020-10-16,2025-07-13
v1ole7,survivor,-0.1632228096369837,3,2026-03-05,2026-03-07
honor,survivor,-0.1649215134071866,36,2022-06-25,2026-03-02
avagg,survivor,-0.16670474779386169,38,2025-05-31,2025-07-13
ei3n,survivor,-0.1731334941295768,26,2025-02-22,2026-03-13
immortal,survivor,-0.17620564304006003,2,2026-03-08,2026-03-08
kishi,survivor,-0.17620564304006003,2,2026-03-08,2026-03-08
luxian,survivor,-0.17620564304006003,2,2026-03-08,2026-03-08
keserabi,survivor,-0.17671984335158913,20,2022-12-03,2026-03-15
rum,survivor,-0.17801095518932242,10,2025-02-23,2026-03-02
wolf(kon),survivor,-0.17801095518932242,10,2025-02-23,2026-03-02
kuga,survivor,-0.18279548187132913,17,2022-08-19,2026-03-08
nishidax,survivor,-0.18438867857654148,6,2026-02-27,2026-03-07
poarunna,survivor,-0.18438867857654148,6,2026-02-27,2026-03-07
raizn,survivor,-0.18438867857654148,6,2026-02-27,2026-03-07
zz,survivor,-0.18869789208551674,2,2026-04-15,2026-04-15
you0,survivor,-0.1899235714982164,16,2021-03-13,2026-03-01
six,survivor,-0.19164073709640184,15,2026-02-28,2026-04-17
green,survivor,-0.1982512753514781,47,2021-02-28,2026-05-01
bye,survivor,-0.2027732149288843,23,2025-11-14,2026-04-19
rolend,survivor,-0.20554665595551558,82,2021-02-28,2026-05-01
schmiddy,survivor,-0.20591446846372888,83,2021-02-28,2026-05-01
147,survivor,-0.20868102553481532,5,2026-03-01,2026-03-01
luv4rent,survivor,-0.20868102553481532,5,2026-03-01,2026-03-01
myme,survivor,-0.21111028716483746,89,2022-12-03,2026-03-06
ss,survivor,-0.21119495360789028,19,2025-03-07,2026-03-07
yu,survivor,-0.21199559536397605,10,2022-02-26,2026-03-01
alfa,survivor,-0.21307220240409935,25,2023-02-19,2026-03-07
babytop,survivor,-0.2275359961267317,13,2021-08-08,2026-04-17
lightning,survivor,-0.2275359961267317,13,2026-03-07,2026-04-17
520,survivor,-0.22928808948998358,39,2025-02-21,2025-06-15
aqua,survivor,-0.23837110041492676,15,2025-02-23,2025-04-19
dis,survivor,-0.23842865124429719,260,2021-12-17,2025-03-23
dragon,survivor,-0.24209909476166552,73,2024-10-05,2025-08-08
uu,survivor,-0.24338093854022716,7,2025-02-22,2026-03-01
pp,survivor,-0.2438513046534959,31,2024-08-24,2026-04-18
yuki,survivor,-0.2439953846408142,35,2021-03-06,2026-04-18
bbb,survivor,-0.24480535308637827,6,2026-02-28,2026-03-01
dfg,survivor,-0.24480535308637827,6,2026-02-28,2026-03-01
nicki,survivor,-0.24480535308637827,6,2026-02-28,2026-03-01
ozi,survivor,-0.24480535308637827,6,2026-02-28,2026-03-01
kb,survivor,-0.24662531433619342,11,2026-04-10,2026-04-19
wei,survivor,-0.24865076056606294,21,2025-10-11,2026-03-22
kokuryu,survivor,-0.25119229680645977,6,2026-02-27,2026-03-07
dahai,survivor,-0.2514601809108482,32,2025-03-06,2026-03-08
dango,survivor,-0.25156281195787333,16,2024-03-09,2026-03-07
miaopai,survivor,-0.25682662349001584,15,2023-02-25,2026-04-18
wgu,survivor,-0.26139941348047485,4,2026-02-28,2026-02-28
allen,survivor,-0.262056399779826,17,2021-11-13,2026-04-18
coo1,survivor,-0.262056399779826,17,2026-02-28,2026-04-18
cute,survivor,-0.262056399779826,17,2026-02-28,2026-04-18
zyuan,survivor,-0.262056399779826,17,2026-02-28,2026-04-18
nach,survivor,-0.2788291800358289,75,2025-05-31,2025-12-07
paulblems,survivor,-0.28127140133049383,62,2021-02-28,2026-04-19
juan,survivor,-0.2848178732329186,43,2024-03-16,2026-04-19
yihua,survivor,-0.33063610184749387,668,2020-11-12,2025-12-31
neko,survivor,-0.35118432637649866,16,2021-03-07,2026-02-28
riz,survivor,-0.36089963205812164,25,2022-12-03,2026-04-17
yui,survivor,-0.37053769799830377,13,2020-10-10,2026-02-28
jiala,survivor,-0.4835198688578124,9,2024-08-24,2026-04-17
ego,survivor,-0.49553073110931306,19,2025-04-11,2026-03-07
nary,survivor,-0.5742036505232166,18,2026-02-28,2026-04-17
phr,survivor,-0.5742036505232166,18,2026-02-28,2026-04-17
saber,survivor,-0.5742036505232166,18,2026-02-28,2026-04-17
sol,survivor,-0.636537028650998,21,2025-03-01,2026-04-17
